PRODUCT,STUDENT_ID,DOMAIN,SUM_NGR_SKILLS_MASTERED,SUM_NGR_SKILLS_PASSED_IN_PLACEMENT,CNT_TOTAL_NGR_SKILLS_AVAILABLE,PCT_SKILL_GROWTH
my_reading_academy,1971501,Vocabulary,16,0,37,0.432432
my_reading_academy,1971502,Conversation,17,0,40,0.425000
my_reading_academy,1971502,Emergent Reading,54,0,126,0.428571
my_reading_academy,1971502,Listening and Understanding,22,0,51,0.431373
my_reading_academy,1971502,Sentences and Structure,2,0,6,0.333333
my_reading_academy,1971502,Vocabulary,21,0,37,0.567568
my_reading_academy,1971503,Conversation,16,0,40,0.400000
my_reading_academy,1971503,Emergent Reading,36,0,126,0.285714
my_reading_academy,1971503,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971503,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971503,Vocabulary,12,0,37,0.324324
my_reading_academy,1971504,Conversation,19,0,40,0.475000
my_reading_academy,1971504,Emergent Reading,67,0,126,0.531746
my_reading_academy,1971504,Listening and Understanding,24,0,51,0.470588
my_reading_academy,1971504,Sentences and Structure,4,0,6,0.666667
my_reading_academy,1971504,Vocabulary,27,0,37,0.729730
my_reading_academy,1971505,Conversation,16,0,40,0.400000
my_reading_academy,1971505,Emergent Reading,31,0,126,0.246032
my_reading_academy,1971505,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971505,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971505,Vocabulary,8,0,37,0.216216
my_reading_academy,1971506,Conversation,20,0,40,0.500000
my_reading_academy,1971506,Emergent Reading,61,0,126,0.484127
my_reading_academy,1971506,Listening and Understanding,25,0,51,0.490196
my_reading_academy,1971506,Sentences and Structure,5,0,6,0.833333
my_reading_academy,1971506,Vocabulary,26,0,37,0.702703
my_reading_academy,1971507,Conversation,16,0,40,0.400000
my_reading_academy,1971507,Emergent Reading,36,0,126,0.285714
my_reading_academy,1971507,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971507,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971507,Vocabulary,12,0,37,0.324324
my_reading_academy,1971508,Conversation,19,0,40,0.475000
my_reading_academy,1971508,Emergent Reading,57,0,126,0.452381
my_reading_academy,1971508,Listening and Understanding,24,0,51,0.470588
my_reading_academy,1971508,Sentences and Structure,4,0,6,0.666667
my_reading_academy,1971508,Vocabulary,23,0,37,0.621622
my_reading_academy,1971509,Conversation,16,0,40,0.400000
my_reading_academy,1971509,Emergent Reading,31,0,126,0.246032
my_reading_academy,1971509,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971509,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971509,Vocabulary,8,0,37,0.216216
my_reading_academy,1971510,Conversation,19,0,40,0.475000
my_reading_academy,1971510,Emergent Reading,71,0,126,0.563492
my_reading_academy,1971510,Listening and Understanding,26,0,51,0.509804
my_reading_academy,1971510,Sentences and Structure,4,0,6,0.666667
my_reading_academy,1971510,Vocabulary,27,0,37,0.729730
my_reading_academy,1971511,Conversation,16,0,40,0.400000
my_reading_academy,1971511,Emergent Reading,42,0,126,0.333333
my_reading_academy,1971511,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971511,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971511,Vocabulary,16,0,37,0.432432
my_reading_academy,1971512,Conversation,16,0,40,0.400000
my_reading_academy,1971512,Emergent Reading,31,0,126,0.246032
my_reading_academy,1971512,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971512,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971512,Vocabulary,8,0,37,0.216216
my_reading_academy,1971513,Conversation,16,0,40,0.400000
my_reading_academy,1971513,Emergent Reading,31,0,126,0.246032
my_reading_academy,1971513,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971513,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971513,Vocabulary,8,0,37,0.216216
my_reading_academy,1971514,Conversation,19,0,40,0.475000
my_reading_academy,1971514,Emergent Reading,71,0,126,0.563492
my_reading_academy,1971514,Listening and Understanding,25,0,51,0.490196
my_reading_academy,1971514,Sentences and Structure,4,0,6,0.666667
my_reading_academy,1971514,Vocabulary,27,0,37,0.729730
my_reading_academy,1971515,Conversation,16,0,40,0.400000
my_reading_academy,1971515,Emergent Reading,41,0,126,0.325397
my_reading_academy,1971515,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971515,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971515,Vocabulary,16,0,37,0.432432
my_reading_academy,1971516,Conversation,16,0,40,0.400000
my_reading_academy,1971516,Emergent Reading,40,0,126,0.317460
my_reading_academy,1971516,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971516,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971516,Vocabulary,16,0,37,0.432432
my_reading_academy,1971517,Conversation,16,0,40,0.400000
my_reading_academy,1971517,Emergent Reading,30,0,126,0.238095
my_reading_academy,1971517,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971517,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971517,Vocabulary,8,0,37,0.216216
my_reading_academy,1971518,Conversation,21,0,40,0.525000
my_reading_academy,1971518,Emergent Reading,67,0,126,0.531746
my_reading_academy,1971518,Listening and Understanding,26,0,51,0.509804
my_reading_academy,1971518,Sentences and Structure,6,0,6,1.000000
my_reading_academy,1971518,Vocabulary,26,0,37,0.702703
my_reading_academy,1971519,Conversation,16,0,40,0.400000
my_reading_academy,1971519,Emergent Reading,37,0,126,0.293651
my_reading_academy,1971519,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971519,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971519,Vocabulary,12,0,37,0.324324
my_reading_academy,1971520,Conversation,19,0,40,0.475000
my_reading_academy,1971520,Emergent Reading,78,0,126,0.619048
my_reading_academy,1971520,Listening and Understanding,28,0,51,0.549020
my_reading_academy,1971520,Sentences and Structure,4,0,6,0.666667
my_reading_academy,1971520,Vocabulary,28,0,37,0.756757
my_reading_academy,1971521,Conversation,16,0,40,0.400000
my_reading_academy,1971521,Emergent Reading,42,0,126,0.333333
my_reading_academy,1971521,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971521,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971521,Vocabulary,16,0,37,0.432432
my_reading_academy,1971522,Conversation,16,0,40,0.400000
my_reading_academy,1971522,Emergent Reading,44,0,126,0.349206
my_reading_academy,1971522,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971522,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971522,Vocabulary,16,0,37,0.432432
my_reading_academy,1971523,Conversation,16,0,40,0.400000
my_reading_academy,1971523,Emergent Reading,42,0,126,0.333333
my_reading_academy,1971523,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971523,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971523,Vocabulary,16,0,37,0.432432
my_reading_academy,1971524,Conversation,16,0,40,0.400000
my_reading_academy,1971524,Emergent Reading,31,0,126,0.246032
my_reading_academy,1971524,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971524,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971524,Vocabulary,8,0,37,0.216216
my_reading_academy,1971525,Conversation,15,0,40,0.375000
my_reading_academy,1971525,Emergent Reading,56,0,126,0.444444
my_reading_academy,1971525,Listening and Understanding,19,0,51,0.372549
my_reading_academy,1971525,Sentences and Structure,3,0,6,0.500000
my_reading_academy,1971525,Vocabulary,23,0,37,0.621622
my_reading_academy,1971527,Conversation,16,0,40,0.400000
my_reading_academy,1971527,Emergent Reading,60,0,126,0.476190
my_reading_academy,1971527,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971527,Sentences and Structure,4,0,6,0.666667
my_reading_academy,1971527,Vocabulary,27,0,37,0.729730
my_reading_academy,1971528,Conversation,19,0,40,0.475000
my_reading_academy,1971528,Emergent Reading,54,0,126,0.428571
my_reading_academy,1971528,Listening and Understanding,24,0,51,0.470588
my_reading_academy,1971528,Sentences and Structure,4,0,6,0.666667
my_reading_academy,1971528,Vocabulary,23,0,37,0.621622
my_reading_academy,1971529,Conversation,16,0,40,0.400000
my_reading_academy,1971529,Emergent Reading,31,0,126,0.246032
my_reading_academy,1971529,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971529,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971529,Vocabulary,8,0,37,0.216216
my_reading_academy,1971530,Conversation,16,0,40,0.400000
my_reading_academy,1971530,Emergent Reading,40,0,126,0.317460
my_reading_academy,1971530,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971530,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971530,Vocabulary,14,0,37,0.378378
my_reading_academy,1971531,Conversation,20,0,40,0.500000
my_reading_academy,1971531,Emergent Reading,58,0,126,0.460317
my_reading_academy,1971531,Listening and Understanding,25,0,51,0.490196
my_reading_academy,1971531,Sentences and Structure,5,0,6,0.833333
my_reading_academy,1971531,Vocabulary,23,0,37,0.621622
my_reading_academy,1971532,Conversation,16,0,40,0.400000
my_reading_academy,1971532,Emergent Reading,39,0,126,0.309524
my_reading_academy,1971532,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971532,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971532,Vocabulary,13,0,37,0.351351
my_reading_academy,1971533,Conversation,16,0,40,0.400000
my_reading_academy,1971533,Emergent Reading,42,0,126,0.333333
my_reading_academy,1971533,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971533,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971533,Vocabulary,16,0,37,0.432432
my_reading_academy,1971534,Conversation,16,0,40,0.400000
my_reading_academy,1971534,Emergent Reading,31,0,126,0.246032
my_reading_academy,1971534,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971534,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971534,Vocabulary,8,0,37,0.216216
my_reading_academy,1971535,Conversation,16,0,40,0.400000
my_reading_academy,1971535,Emergent Reading,45,0,126,0.357143
my_reading_academy,1971535,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971535,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971535,Vocabulary,17,0,37,0.459459
my_reading_academy,1971536,Conversation,16,0,40,0.400000
my_reading_academy,1971536,Emergent Reading,42,0,126,0.333333
my_reading_academy,1971536,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971536,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971536,Vocabulary,16,0,37,0.432432
my_reading_academy,1971537,Conversation,5,0,40,0.125000
my_reading_academy,1971537,Emergent Reading,16,0,126,0.126984
my_reading_academy,1971537,Listening and Understanding,8,0,51,0.156863
my_reading_academy,1971537,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971537,Vocabulary,8,0,37,0.216216
my_reading_academy,1971538,Conversation,6,0,40,0.150000
my_reading_academy,1971538,Emergent Reading,42,0,126,0.333333
my_reading_academy,1971538,Listening and Understanding,11,0,51,0.215686
my_reading_academy,1971538,Sentences and Structure,4,0,6,0.666667
my_reading_academy,1971538,Vocabulary,26,0,37,0.702703
my_reading_academy,1971539,Conversation,4,0,40,0.100000
my_reading_academy,1971539,Emergent Reading,23,0,126,0.182540
my_reading_academy,1971539,Listening and Understanding,5,0,51,0.098039
my_reading_academy,1971539,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971539,Vocabulary,16,0,37,0.432432
my_reading_academy,1971540,Conversation,19,0,40,0.475000
my_reading_academy,1971540,Emergent Reading,75,0,126,0.595238
my_reading_academy,1971540,Listening and Understanding,28,0,51,0.549020
my_reading_academy,1971540,Sentences and Structure,4,0,6,0.666667
my_reading_academy,1971540,Vocabulary,27,0,37,0.729730
my_reading_academy,1971541,Conversation,19,0,40,0.475000
my_reading_academy,1971541,Emergent Reading,68,0,126,0.539683
my_reading_academy,1971541,Listening and Understanding,24,0,51,0.470588
my_reading_academy,1971541,Sentences and Structure,4,0,6,0.666667
my_reading_academy,1971541,Vocabulary,27,0,37,0.729730
my_reading_academy,1971542,Conversation,16,0,40,0.400000
my_reading_academy,1971542,Emergent Reading,36,0,126,0.285714
my_reading_academy,1971542,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971542,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971542,Vocabulary,12,0,37,0.324324
my_reading_academy,1971543,Conversation,16,0,40,0.400000
my_reading_academy,1971543,Emergent Reading,41,0,126,0.325397
my_reading_academy,1971543,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971543,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971543,Vocabulary,16,0,37,0.432432
my_reading_academy,1971544,Conversation,16,0,40,0.400000
my_reading_academy,1971544,Emergent Reading,30,0,126,0.238095
my_reading_academy,1971544,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971544,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971544,Vocabulary,8,0,37,0.216216
my_reading_academy,1971545,Conversation,14,0,40,0.350000
my_reading_academy,1971545,Emergent Reading,29,0,126,0.230159
my_reading_academy,1971545,Listening and Understanding,19,0,51,0.372549
my_reading_academy,1971545,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971545,Vocabulary,8,0,37,0.216216
my_reading_academy,1971546,Conversation,13,0,40,0.325000
my_reading_academy,1971546,Emergent Reading,29,0,126,0.230159
my_reading_academy,1971546,Listening and Understanding,16,0,51,0.313725
my_reading_academy,1971546,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971546,Vocabulary,12,0,37,0.324324
my_reading_academy,1971547,Conversation,15,0,40,0.375000
my_reading_academy,1971547,Emergent Reading,25,0,126,0.198413
my_reading_academy,1971547,Listening and Understanding,20,0,51,0.392157
my_reading_academy,1971547,Vocabulary,4,0,37,0.108108
my_reading_academy,1971548,Conversation,14,0,40,0.350000
my_reading_academy,1971548,Emergent Reading,44,0,126,0.349206
my_reading_academy,1971548,Listening and Understanding,16,0,51,0.313725
my_reading_academy,1971548,Sentences and Structure,3,0,6,0.500000
my_reading_academy,1971548,Vocabulary,23,0,37,0.621622
my_reading_academy,1971549,Conversation,16,0,40,0.400000
my_reading_academy,1971549,Emergent Reading,31,0,126,0.246032
my_reading_academy,1971549,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971549,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971549,Vocabulary,8,0,37,0.216216
my_reading_academy,1971550,Conversation,16,0,40,0.400000
my_reading_academy,1971550,Emergent Reading,41,0,126,0.325397
my_reading_academy,1971550,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971550,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971550,Vocabulary,16,0,37,0.432432
my_reading_academy,1971551,Conversation,11,0,40,0.275000
my_reading_academy,1971551,Emergent Reading,14,0,126,0.111111
my_reading_academy,1971551,Listening and Understanding,11,0,51,0.215686
my_reading_academy,1971551,Vocabulary,4,0,37,0.108108
my_reading_academy,1971552,Conversation,16,0,40,0.400000
my_reading_academy,1971552,Emergent Reading,32,0,126,0.253968
my_reading_academy,1971552,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971552,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971552,Vocabulary,8,0,37,0.216216
my_reading_academy,1971553,Conversation,21,0,40,0.525000
my_reading_academy,1971553,Emergent Reading,68,0,126,0.539683
my_reading_academy,1971553,Listening and Understanding,26,0,51,0.509804
my_reading_academy,1971553,Sentences and Structure,6,0,6,1.000000
my_reading_academy,1971553,Vocabulary,26,0,37,0.702703
my_reading_academy,1971554,Conversation,16,0,40,0.400000
my_reading_academy,1971554,Emergent Reading,50,0,126,0.396825
my_reading_academy,1971554,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971554,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971554,Vocabulary,20,0,37,0.540541
my_reading_academy,1971555,Conversation,16,0,40,0.400000
my_reading_academy,1971555,Emergent Reading,31,0,126,0.246032
my_reading_academy,1971555,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971555,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971555,Vocabulary,8,0,37,0.216216
my_reading_academy,1971556,Conversation,16,0,40,0.400000
my_reading_academy,1971556,Emergent Reading,32,0,126,0.253968
my_reading_academy,1971556,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971556,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971556,Vocabulary,8,0,37,0.216216
my_reading_academy,1971557,Conversation,16,0,40,0.400000
my_reading_academy,1971557,Emergent Reading,36,0,126,0.285714
my_reading_academy,1971557,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971557,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971557,Vocabulary,12,0,37,0.324324
my_reading_academy,1971558,Conversation,16,0,40,0.400000
my_reading_academy,1971558,Emergent Reading,31,0,126,0.246032
my_reading_academy,1971558,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971558,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971558,Vocabulary,8,0,37,0.216216
my_reading_academy,1971559,Conversation,16,0,40,0.400000
my_reading_academy,1971559,Emergent Reading,31,0,126,0.246032
my_reading_academy,1971559,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971559,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971559,Vocabulary,8,0,37,0.216216
my_reading_academy,1971560,Conversation,16,0,40,0.400000
my_reading_academy,1971560,Emergent Reading,31,0,126,0.246032
my_reading_academy,1971560,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971560,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971560,Vocabulary,8,0,37,0.216216
my_reading_academy,1971561,Conversation,16,0,40,0.400000
my_reading_academy,1971561,Emergent Reading,31,0,126,0.246032
my_reading_academy,1971561,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971561,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971561,Vocabulary,8,0,37,0.216216
my_reading_academy,1971562,Conversation,16,0,40,0.400000
my_reading_academy,1971562,Emergent Reading,49,0,126,0.388889
my_reading_academy,1971562,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971562,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971562,Vocabulary,20,0,37,0.540541
my_reading_academy,1971563,Conversation,16,0,40,0.400000
my_reading_academy,1971563,Emergent Reading,40,0,126,0.317460
my_reading_academy,1971563,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971563,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971563,Vocabulary,14,0,37,0.378378
my_reading_academy,1971564,Conversation,16,0,40,0.400000
my_reading_academy,1971564,Emergent Reading,48,0,126,0.380952
my_reading_academy,1971564,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971564,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971564,Vocabulary,20,0,37,0.540541
my_reading_academy,1971565,Conversation,15,0,40,0.375000
my_reading_academy,1971565,Emergent Reading,25,0,126,0.198413
my_reading_academy,1971565,Listening and Understanding,20,0,51,0.392157
my_reading_academy,1971565,Vocabulary,4,0,37,0.108108
my_reading_academy,1971566,Conversation,16,0,40,0.400000
my_reading_academy,1971566,Emergent Reading,36,0,126,0.285714
my_reading_academy,1971566,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971566,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971566,Vocabulary,12,0,37,0.324324
my_reading_academy,1971567,Conversation,16,0,40,0.400000
my_reading_academy,1971567,Emergent Reading,31,0,126,0.246032
my_reading_academy,1971567,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971567,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971567,Vocabulary,8,0,37,0.216216
my_reading_academy,1971568,Conversation,16,0,40,0.400000
my_reading_academy,1971568,Emergent Reading,30,0,126,0.238095
my_reading_academy,1971568,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971568,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971568,Vocabulary,8,0,37,0.216216
my_reading_academy,1971569,Conversation,19,0,40,0.475000
my_reading_academy,1971569,Emergent Reading,61,0,126,0.484127
my_reading_academy,1971569,Listening and Understanding,24,0,51,0.470588
my_reading_academy,1971569,Sentences and Structure,4,0,6,0.666667
my_reading_academy,1971569,Vocabulary,26,0,37,0.702703
my_reading_academy,1971570,Conversation,16,0,40,0.400000
my_reading_academy,1971570,Emergent Reading,35,0,126,0.277778
my_reading_academy,1971570,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971570,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971570,Vocabulary,12,0,37,0.324324
my_reading_academy,1971571,Conversation,16,0,40,0.400000
my_reading_academy,1971571,Emergent Reading,31,0,126,0.246032
my_reading_academy,1971571,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971571,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971571,Vocabulary,8,0,37,0.216216
my_reading_academy,1971572,Conversation,2,0,40,0.050000
my_reading_academy,1971572,Emergent Reading,11,0,126,0.087302
my_reading_academy,1971572,Listening and Understanding,2,0,51,0.039216
my_reading_academy,1971572,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971572,Vocabulary,8,0,37,0.216216
my_reading_academy,1971573,Conversation,5,0,40,0.125000
my_reading_academy,1971573,Emergent Reading,15,0,126,0.119048
my_reading_academy,1971573,Listening and Understanding,6,0,51,0.117647
my_reading_academy,1971573,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971573,Vocabulary,8,0,37,0.216216
my_reading_academy,1971574,Conversation,16,0,40,0.400000
my_reading_academy,1971574,Emergent Reading,31,0,126,0.246032
my_reading_academy,1971574,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971574,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971574,Vocabulary,8,0,37,0.216216
my_reading_academy,1971575,Conversation,8,0,40,0.200000
my_reading_academy,1971575,Emergent Reading,51,0,126,0.404762
my_reading_academy,1971575,Listening and Understanding,10,0,51,0.196078
my_reading_academy,1971575,Sentences and Structure,4,0,6,0.666667
my_reading_academy,1971575,Vocabulary,26,0,37,0.702703
my_reading_academy,1971576,Conversation,2,0,40,0.050000
my_reading_academy,1971576,Emergent Reading,5,0,126,0.039683
my_reading_academy,1971576,Listening and Understanding,2,0,51,0.039216
my_reading_academy,1971576,Vocabulary,4,0,37,0.108108
my_reading_academy,1971577,Conversation,16,0,40,0.400000
my_reading_academy,1971577,Emergent Reading,36,0,126,0.285714
my_reading_academy,1971577,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971577,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971577,Vocabulary,12,0,37,0.324324
my_reading_academy,1971578,Conversation,15,0,40,0.375000
my_reading_academy,1971578,Emergent Reading,25,0,126,0.198413
my_reading_academy,1971578,Listening and Understanding,20,0,51,0.392157
my_reading_academy,1971578,Vocabulary,4,0,37,0.108108
my_reading_academy,1971579,Conversation,16,0,40,0.400000
my_reading_academy,1971579,Emergent Reading,34,0,126,0.269841
my_reading_academy,1971579,Listening and Understanding,20,0,51,0.392157
my_reading_academy,1971579,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971579,Vocabulary,12,0,37,0.324324
my_reading_academy,1971580,Conversation,16,0,40,0.400000
my_reading_academy,1971580,Emergent Reading,31,0,126,0.246032
my_reading_academy,1971580,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971580,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971580,Vocabulary,8,0,37,0.216216
my_reading_academy,1971581,Conversation,18,0,40,0.450000
my_reading_academy,1971581,Emergent Reading,51,0,126,0.404762
my_reading_academy,1971581,Listening and Understanding,23,0,51,0.450980
my_reading_academy,1971581,Sentences and Structure,3,0,6,0.500000
my_reading_academy,1971581,Vocabulary,20,0,37,0.540541
my_reading_academy,1971582,Conversation,15,0,40,0.375000
my_reading_academy,1971582,Emergent Reading,25,0,126,0.198413
my_reading_academy,1971582,Listening and Understanding,20,0,51,0.392157
my_reading_academy,1971582,Vocabulary,4,0,37,0.108108
my_reading_academy,1971583,Conversation,16,0,40,0.400000
my_reading_academy,1971583,Emergent Reading,31,0,126,0.246032
my_reading_academy,1971583,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971583,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971583,Vocabulary,8,0,37,0.216216
my_reading_academy,1971584,Conversation,16,0,40,0.400000
my_reading_academy,1971584,Emergent Reading,36,0,126,0.285714
my_reading_academy,1971584,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971584,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971584,Vocabulary,12,0,37,0.324324
my_reading_academy,1971586,Conversation,16,0,40,0.400000
my_reading_academy,1971586,Emergent Reading,41,0,126,0.325397
my_reading_academy,1971586,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971586,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971586,Vocabulary,16,0,37,0.432432
my_reading_academy,1971587,Conversation,7,0,40,0.175000
my_reading_academy,1971587,Emergent Reading,41,0,126,0.325397
my_reading_academy,1971587,Listening and Understanding,8,0,51,0.156863
my_reading_academy,1971587,Sentences and Structure,3,0,6,0.500000
my_reading_academy,1971587,Vocabulary,23,0,37,0.621622
my_reading_academy,1971589,Conversation,17,0,40,0.425000
my_reading_academy,1971589,Emergent Reading,46,0,126,0.365079
my_reading_academy,1971589,Listening and Understanding,22,0,51,0.431373
my_reading_academy,1971589,Sentences and Structure,2,0,6,0.333333
my_reading_academy,1971589,Vocabulary,16,0,37,0.432432
my_reading_academy,1971590,Conversation,16,0,40,0.400000
my_reading_academy,1971590,Emergent Reading,36,0,126,0.285714
my_reading_academy,1971590,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971590,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971590,Vocabulary,12,0,37,0.324324
my_reading_academy,1971591,Conversation,17,0,40,0.425000
my_reading_academy,1971591,Emergent Reading,56,0,126,0.444444
my_reading_academy,1971591,Listening and Understanding,22,0,51,0.431373
my_reading_academy,1971591,Sentences and Structure,2,0,6,0.333333
my_reading_academy,1971591,Vocabulary,26,0,37,0.702703
my_reading_academy,1971592,Conversation,4,0,40,0.100000
my_reading_academy,1971592,Emergent Reading,4,0,126,0.031746
my_reading_academy,1971592,Listening and Understanding,4,0,51,0.078431
my_reading_academy,1971593,Conversation,5,0,40,0.125000
my_reading_academy,1971593,Emergent Reading,20,0,126,0.158730
my_reading_academy,1971593,Listening and Understanding,10,0,51,0.196078
my_reading_academy,1971593,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971593,Vocabulary,8,0,37,0.216216
my_reading_academy,1971594,Conversation,16,0,40,0.400000
my_reading_academy,1971594,Emergent Reading,40,0,126,0.317460
my_reading_academy,1971594,Listening and Understanding,21,0,51,0.411765
my_reading_academy,1971594,Sentences and Structure,1,0,6,0.166667
my_reading_academy,1971594,Vocabulary,14,0,37,0.378378
my_reading_academy,1971596,Conversation,1,18,40,0.025000
my_reading_academy,1971596,Emergent Reading,10,65,126,0.079365
my_reading_academy,1971596,Listening and Understanding,1,27,51,0.019608
my_reading_academy,1971596,Sentences and Structure,1,3,6,0.166667
my_reading_academy,1971596,Vocabulary,1,26,37,0.027027
my_reading_academy,1971597,Conversation,17,0,40,0.425000
my_reading_academy,1971597,Emergent Reading,42,0,126,0.333333
my_reading_academy,1971597,Listening and Understanding,22,0,51,0.431373
my_reading_academy,1971597,Sentences and Structure,2,0,6,0.333333
my_reading_academy,1971597,Vocabulary,12,0,37,0.324324
my_reading_academy,1971598,Conversation,1,18,40,0.025000
